"id","level"
1001,1
1003,1
1005,3
1007,2
1009,3
1011,2
1013,1
1015,3
1017,3
1019,3
1021,2
1023,1
1025,1
1027,3
1029,3
1031,1
1033,2
1035,1
1037,2
1039,1
1041,1
1043,3
1045,1
1047,1
1049,3
1051,2
1053,1
1055,3
1057,2
1059,2
1061,1
1063,1
1065,1
1067,3
1069,2
1071,3
1073,2
1075,2
1077,2
1079,2
1081,3
1083,2
1085,1
1087,2
1089,3
1091,1
1093,2
1095,3
1097,1
1099,1
1101,1
1103,3
1105,1
1107,2
1109,1
1111,3
1113,3
1115,3
1117,2
1119,1
1121,3
1123,3
1125,2
1127,2
1129,1
1131,1
1133,2
2013,0
2016,0
2020,0
2050,0
2060,0
2068,0
2070,0
2090,0
2100,0
2110,0
2122,0
2130,0
2150,0
2164,0
2170,0
2180,0
2185,0
2188,0
2201,0
2220,0
2232,0
2240,0
2261,0
2270,0
2280,0
2282,0
2290,0
4001,1
4003,1
4005,1
4007,1
4009,1
4011,1
4012,1
4013,1
4015,1
4017,1
4019,1
4021,1
4023,1
4025,1
4027,1
5001,2
5003,3
5005,1
5007,0
5009,0
5011,3
5013,2
5015,0
5017,3
5019,1
5021,1
5023,1
5025,2
5027,2
5029,1
5031,1
5033,0
5035,2
5037,1
5039,2
5041,3
5043,3
5045,1
5047,0
5049,1
5051,1
5053,1
5055,1
5057,2
5059,1
5061,1
5063,1
5065,1
5067,1
5069,2
5071,0
5073,2
5075,1
5077,2
5079,2
5081,1
5083,0
5085,1
5087,0
5089,0
5091,2
5093,1
5095,2
5097,1
5099,2
5101,0
5103,2
5105,1
5107,2
5109,1
5111,1
5113,0
5115,1
5117,1
5119,1
5121,1
5123,2
5125,1
5127,0
5129,1
5131,0
5133,1
5135,1
5137,1
5139,3
5141,1
5143,0
5145,1
5147,1
5149,0
6001,1
6003,1
6005,1
6007,1
6009,1
6011,1
6013,1
6015,0
6017,1
6019,1
6021,1
6023,0
6025,1
6027,1
6029,1
6031,1
6033,1
6035,1
6037,1
6039,1
6041,0
6043,1
6045,0
6047,1
6049,1
6051,1
6053,1
6055,1
6057,1
6059,1
6061,1
6063,1
6065,1
6067,1
6069,1
6071,1
6073,1
6075,0
6077,1
6079,1
6081,0
6083,1
6085,1
6087,0
6089,0
6091,0
6093,0
6095,1
6097,1
6099,1
6101,1
6103,1
6105,0
6107,1
6109,1
6111,1
6113,1
6115,1
8001,0
8003,0
8005,0
8007,0
8009,0
8011,0
8013,0
8014,0
8015,0
8017,0
8019,0
8021,0
8023,0
8025,0
8027,0
8029,0
8031,0
8033,0
8035,0
8037,0
8039,0
8041,0
8043,0
8045,0
8047,0
8049,0
8051,0
8053,0
8055,0
8057,0
8059,0
8061,0
8063,0
8065,0
8067,0
8069,0
8071,0
8073,0
8075,1
8077,0
8079,0
8081,0
8083,0
8085,0
8087,0
8089,0
8091,0
8093,0
8095,1
8097,0
8099,0
8101,0
8103,0
8105,0
8107,0
8109,0
8111,0
8113,0
8115,1
8117,0
8119,0
8121,1
8123,1
8125,1
9001,0
9003,0
9005,0
9007,0
9009,0
9011,0
9013,0
9015,0
10001,0
10003,0
10005,0
11001,0
12001,3
12003,3
12005,1
12007,3
12009,0
12011,0
12013,1
12015,0
12017,2
12019,3
12021,0
12023,3
12027,0
12029,3
12031,3
12033,1
12035,2
12037,1
12039,3
12041,3
12043,0
12045,1
12047,3
12049,0
12051,0
12053,1
12055,0
12057,1
12059,1
12061,0
12063,2
12065,3
12067,3
12069,1
12071,0
12073,3
12075,2
12077,1
12079,3
12081,0
12083,2
12085,0
12086,0
12087,0
12089,3
12091,1
12093,0
12095,1
12097,1
12099,0
12101,1
12103,1
12105,1
12107,2
12109,2
12111,0
12113,1
12115,0
12117,1
12119,1
12121,3
12123,3
12125,3
12127,1
12129,2
12131,1
12133,1
13001,3
13003,3
13005,3
13007,3
13009,3
13011,2
13013,3
13015,3
13017,3
13019,3
13021,3
13023,3
13025,3
13027,3
13029,2
13031,2
13033,2
13035,3
13037,3
13039,3
13043,2
13045,3
13047,3
13049,3
13051,2
13053,3
13055,3
13057,3
13059,2
13061,3
13063,3
13065,3
13067,3
13069,3
13071,3
13073,2
13075,3
13077,3
13079,3
13081,3
13083,3
13085,2
13087,3
13089,3
13091,3
13093,3
13095,3
13097,3
13099,3
13101,3
13103,2
13105,2
13107,3
13109,2
13111,2
13113,3
13115,3
13117,3
13119,2
13121,3
13123,3
13125,3
13127,2
13129,3
13131,3
13133,3
13135,3
13137,2
13139,3
13141,3
13143,3
13145,3
13147,2
13149,3
13151,3
13153,3
13155,3
13157,3
13159,3
13161,3
13163,3
13165,2
13167,3
13169,3
13171,3
13173,3
13175,3
13177,3
13179,2
13181,2
13183,2
13185,3
13187,2
13189,2
13191,2
13193,3
13195,2
13197,3
13199,3
13201,3
13205,3
13207,3
13209,3
13211,3
13213,3
13215,3
13217,3
13219,3
13221,2
13223,3
13225,3
13227,3
13229,3
13231,3
13233,3
13235,3
13237,3
13239,3
13241,2
13243,3
13245,2
13247,3
13249,3
13251,2
13253,2
13255,3
13257,2
13259,3
13261,3
13263,3
13265,3
13267,2
13269,3
13271,3
13273,3
13275,3
13277,3
13279,3
13281,2
13283,3
13285,3
13287,3
13289,3
13291,2
13293,3
13295,3
13297,3
13299,3
13301,2
13303,3
13305,3
13307,3
13309,3
13311,2
13313,3
13315,3
13317,2
13319,3
13321,3
15001,2
15003,0
15005,2
15007,0
15009,2
16001,0
16003,0
16005,0
16007,0
16009,0
16011,0
16013,0
16015,0
16017,0
16019,0
16021,0
16023,0
16025,0
16027,0
16029,0
16031,0
16033,0
16035,0
16037,0
16039,0
16041,0
16043,0
16045,0
16047,0
16049,0
16051,0
16053,0
16055,0
16057,0
16059,0
16061,0
16063,0
16065,0
16067,0
16069,0
16071,0
16073,0
16075,0
16077,0
