"id","level"
1001,1
1003,1
1005,1
1007,0
1009,0
1011,1
1013,1
1015,0
1017,1
1019,0
1021,1
1023,1
1025,1
1027,1
1029,1
1031,1
1033,0
1035,1
1037,1
1039,1
1041,1
1043,0
1045,1
1047,1
1049,0
1051,1
1053,1
1055,0
1057,0
1059,0
1061,1
1063,0
1065,0
1067,1
1069,1
1071,0
1073,0
1075,0
1077,0
1079,0
1081,1
1083,0
1085,1
1087,1
1089,0
1091,1
1093,0
1095,0
1097,1
1099,1
1101,1
1103,0
1105,1
1107,0
1109,1
1111,1
1113,1
1115,0
1117,0
1119,0
1121,1
1123,1
1125,0
1127,0
1129,1
1131,1
1133,0
2013,0
2016,0
2020,0
2050,0
2060,0
2068,0
2070,0
2090,0
2100,0
2110,0
2122,0
2130,0
2150,0
2164,0
2170,0
2180,0
2185,0
2188,0
2201,0
2220,0
2232,0
2240,0
2261,0
2270,0
2280,0
2282,0
2290,0
4001,4
4003,2
4005,4
4007,3
4009,1
4011,1
4012,2
4013,3
4015,2
4017,4
4019,3
4021,2
4023,2
4025,3
4027,3
5001,1
5003,1
5005,0
5007,1
5009,0
5011,1
5013,2
5015,0
5017,1
5019,2
5021,0
5023,0
5025,1
5027,2
5029,0
5031,0
5033,0
5035,0
5037,0
5039,1
5041,1
5043,1
5045,0
5047,0
5049,0
5051,1
5053,1
5055,0
5057,2
5059,1
5061,2
5063,0
5065,0
5067,0
5069,1
5071,0
5073,2
5075,0
5077,0
5079,1
5081,3
5083,0
5085,1
5087,0
5089,0
5091,3
5093,0
5095,0
5097,1
5099,2
5101,0
5103,2
5105,0
5107,0
5109,2
5111,0
5113,1
5115,0
5117,1
5119,1
5121,0
5123,0
5125,1
5127,1
5129,0
5131,1
5133,2
5135,0
5137,0
5139,2
5141,0
5143,1
5145,0
5147,0
5149,1
6001,0
6003,0
6005,0
6007,0
6009,0
6011,0
6013,0
6015,0
6017,0
6019,0
6021,0
6023,0
6025,2
6027,1
6029,0
6031,0
6033,0
6035,0
6037,0
6039,0
6041,0
6043,0
6045,0
6047,0
6049,0
6051,0
6053,0
6055,0
6057,0
6059,0
6061,0
6063,0
6065,2
6067,0
6069,0
6071,2
6073,1
6075,0
6077,0
6079,0
6081,0
6083,0
6085,0
6087,0
6089,0
6091,0
6093,0
6095,0
6097,0
6099,0
6101,0
6103,0
6105,0
6107,0
6109,0
6111,0
6113,0
6115,0
8001,3
8003,2
8005,2
8007,1
8009,1
8011,0
8013,2
8014,2
8015,1
8017,1
8019,1
8021,2
8023,2
8025,1
8027,2
8029,0
8031,2
8033,1
8035,1
8037,0
8039,2
8041,1
8043,2
8045,0
8047,1
8049,1
8051,1
8053,0
8055,2
8057,1
8059,2
8061,1
8063,2
8065,0
8067,2
8069,3
8071,2
8073,2
8075,3
8077,0
8079,0
8081,2
8083,2
8085,0
8087,3
8089,1
8091,0
8093,1
8095,3
8097,0
8099,1
8101,2
8103,0
8105,1
8107,1
8109,2
8111,0
8113,0
8115,4
8117,0
8119,1
8121,3
8123,3
8125,2
9001,0
9003,0
9005,0
9007,0
9009,0
9011,0
9013,0
9015,0
10001,0
10003,0
10005,0
11001,0
12001,2
12003,2
12005,1
12007,2
12009,2
12011,0
12013,1
12015,0
12017,2
12019,2
12021,0
12023,2
12027,1
12029,2
12031,2
12033,1
12035,2
12037,2
12039,2
12041,2
12043,1
12045,1
12047,2
12049,1
12051,1
12053,2
12055,2
12057,2
12059,1
12061,2
12063,1
12065,2
12067,2
12069,2
12071,0
12073,2
12075,2
12077,1
12079,2
12081,1
12083,2
12085,2
12086,0
12087,0
12089,2
12091,1
12093,2
12095,2
12097,2
12099,2
12101,2
12103,1
12105,2
12107,2
12109,2
12111,2
12113,1
12115,0
12117,2
12119,2
12121,2
12123,2
12125,2
12127,2
12129,2
12131,1
12133,1
13001,2
13003,2
13005,2
13007,2
13009,2
13011,1
13013,1
13015,1
13017,2
13019,2
13021,2
13023,2
13025,2
13027,2
13029,2
13031,2
13033,2
13035,1
13037,1
13039,2
13043,2
13045,1
13047,0
13049,2
13051,2
13053,1
13055,0
13057,1
13059,1
13061,1
13063,1
13065,2
13067,1
13069,2
13071,2
13073,2
13075,2
13077,1
13079,2
13081,2
13083,0
13085,1
13087,1
13089,1
13091,2
13093,2
13095,2
13097,1
13099,1
13101,2
13103,1
13105,1
13107,2
13109,2
13111,0
13113,1
13115,1
13117,1
13119,1
13121,1
13123,0
13125,2
13127,2
13129,0
13131,2
13133,1
13135,1
13137,1
13139,1
13141,2
13143,1
13145,1
13147,1
13149,1
13151,1
13153,2
13155,2
13157,1
13159,1
13161,2
13163,2
13165,2
13167,2
13169,2
13171,1
13173,2
13175,2
13177,2
13179,2
13181,1
13183,2
13185,2
13187,1
13189,2
13191,2
13193,2
13195,1
13197,2
13199,1
13201,1
13205,2
13207,2
13209,2
13211,1
13213,0
13215,1
13217,1
13219,1
13221,1
13223,1
13225,2
13227,1
13229,2
13231,1
13233,1
13235,2
13237,1
13239,1
13241,1
13243,1
13245,2
13247,1
13249,2
13251,2
13253,1
13255,1
13257,1
13259,1
13261,2
13263,1
13265,1
13267,2
13269,2
13271,2
13273,2
13275,2
13277,2
13279,2
13281,1
13283,2
13285,1
13287,2
13289,2
13291,1
13293,1
13295,0
13297,1
13299,2
13301,2
13303,2
13305,2
13307,2
13309,2
13311,1
13313,0
13315,2
13317,1
13319,2
13321,2
15001,0
15003,0
15005,0
15007,0
15009,1
16001,0
16003,0
16005,1
16007,1
16009,0
16011,1
16013,1
16015,0
16017,0
16019,1
16021,0
16023,1
16025,0
16027,0
16029,1
16031,1
16033,1
16035,0
16037,0
16039,0
16041,1
16043,2
16045,0
16047,0
16049,1
16051,1
16053,0
16055,0
16057,0
16059,2
16061,0
16063,0
16065,1
16067,1
16069,0
16071,1
16073,0
16075,0
16077,1
